Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	7836	42	0	[]	0	5122	1	2	1	
1	7837	57	1	[5, 16, 1, 5]	0	3125	1	2	1	
1	7838	44	1	[5, 2, 14]	0	7618	3	3	1	
1	7839	45	1	[15]	0	2541	3	2	1	
1	7840	19	0	[]	3	13159	3	2	1	
1	7841	38	0	[17]	0	3054	2	3	0	
1	7842	47	0	[10, 15]	0	2305	3	3	1	
1	7843	67	0	[]	0	2788	3	3	2	
1	7844	58	0	[10, 3, 17, 16]	0	10779	1	4	1	
1	7845	57	0	[2, 17, 2, 8]	0	92	3	3	1	
1	7846	73	1	[7, 6, 0, 4]	0	13267	3	4	2	
1	7847	18	0	[11, 1, 14]	2	14289	1	1	1	
1	7848	25	1	[0, 10]	0	2834	3	5	1	
1	7849	57	0	[]	0	12983	1	2	1	
1	7850	56	0	[14, 10, 1]	0	15771	3	3	1	
1	7851	56	0	[]	0	2980	3	5	1	
1	7852	72	0	[13, 3, 5]	0	112448	3	1	2	
1	7853	53	0	[16, 6]	0	1187	3	3	1	
1	7854	21	0	[8]	0	2154	1	2	1	
1	7855	24	0	[4, 13, 9]	1	14678	1	2	1	
1	7856	39	0	[17]	0	103520	3	4	1	
1	7857	41	0	[14, 17]	0	4039	1	2	1	
1	7858	74	0	[2, 5, 13, 15]	0	9223	1	2	2	
1	7859	21	1	[4]	3	19016	3	3	1	
1	7860	83	0	[6, 17, 2, 1]	0	97250	3	5	2	
1	7861	82	1	[]	0	100648	1	2	2	
1	7862	37	0	[4, 14, 14, 16]	0	5126	3	4	1	
1	7863	71	0	[16, 9]	0	15742	3	5	2	
1	7864	18	0	[17, 3, 14]	0	13583	1	1	1	
1	7865	76	0	[12, 6, 8, 17]	0	2933	1	2	2	
1	7866	25	0	[1, 11, 2]	3	5045	3	3	1	
1	7867	31	0	[3, 16]	2	17191	3	3	1	
1	7868	23	0	[]	0	5926	3	3	1	
1	7869	28	0	[]	0	13603	3	3	0	
1	7870	19	0	[5, 12]	1	14796	3	5	1	
1	7871	23	1	[5, 0]	0	2403	3	2	1	
1	7872	89	0	[12]	0	7912	3	4	2	
1	7873	72	0	[]	0	13714	1	2	2	
1	7874	57	0	[10, 13, 11]	0	7620	3	2	1	
1	7875	22	0	[]	2	133	3	4	1	
1	7876	52	0	[]	0	3144	2	2	1	
1	7877	67	0	[9, 1, 14]	0	4283	3	3	2	
1	7878	41	1	[13, 11]	0	115377	3	2	1	
1	7879	36	0	[4]	0	2729	3	3	1	
1	7880	57	0	[13, 7]	0	105111	1	4	1	
1	7881	49	0	[13, 10, 12, 3]	0	118865	3	2	1	
1	7882	25	0	[]	0	13438	2	4	1	
1	7883	24	0	[10]	0	13928	3	3	1	
1	7884	19	1	[]	0	636	3	4	1	
1	7885	50	0	[1]	0	2416	3	4	1	
1	7886	28	1	[9, 12, 2, 4]	0	14174	3	2	1	
1	7887	21	1	[]	3	25592	3	4	1	
1	7888	89	0	[13, 12, 4, 10]	0	2478	2	4	2	
1	7889	37	1	[6, 17]	0	14375	1	2	1	
1	7890	43	0	[12, 11, 7, 17]	0	15071	3	4	1	
1	7891	78	0	[3, 3]	0	9134	3	4	2	
1	7892	31	0	[16, 6]	0	2924	3	3	1	
1	7893	20	1	[17]	0	2692	3	2	1	
1	7894	51	0	[4, 9, 10]	0	13044	2	3	1	
1	7895	20	0	[12, 15, 13]	2	26825	3	4	1	
1	7896	22	1	[1, 0, 5]	0	8676	3	3	1	
1	7897	39	0	[15, 6, 1]	0	1950	1	1	1	
1	7898	30	0	[7, 6]	0	8375	3	3	0	
1	7899	21	0	[4, 1, 3, 14]	0	105712	1	2	1	
1	7900	22	0	[4]	3	4505	3	5	1	
1	7901	23	1	[3]	2	16640	3	2	1	
1	7902	84	0	[]	0	103695	3	3	2	
1	7903	64	0	[14, 1]	0	104951	2	3	1	
1	7904	60	1	[12, 16, 13]	0	14729	2	3	1	
1	7905	25	0	[6]	1	24804	3	4	1	
1	7906	32	0	[]	0	8414	3	5	1	
1	7907	26	0	[]	0	15317	3	3	1	
1	7908	54	1	[17]	0	1163	1	2	1	
1	7909	26	1	[12]	0	5494	1	2	1	
1	7910	22	0	[]	0	14185	3	3	1	
1	7911	42	0	[0, 9, 4]	0	14590	2	4	1	
1	7912	25	0	[16]	2	22645	1	2	1	
1	7913	44	0	[1]	0	98662	3	4	1	
1	7914	18	0	[8, 2]	1	25074	3	3	1	
1	7915	45	0	[]	0	99355	3	3	1	
1	7916	25	1	[7]	2	25478	3	4	1	
1	7917	21	0	[12, 4]	3	5064	3	2	1	
1	7918	40	1	[0, 0]	0	9877	3	3	1	
1	7919	63	0	[16, 16]	0	3207	1	1	1	
1	7920	19	1	[11, 1, 4, 0]	0	5322	3	5	1	
1	7921	20	0	[7, 6]	0	13557	2	3	1	
1	7922	76	0	[1, 8, 7, 1]	0	13879	3	2	2	
1	7923	40	0	[12, 3]	0	113886	3	4	1	
1	7924	35	1	[3]	0	12186	3	5	1	
1	7925	54	1	[3]	0	1966	3	3	1	
1	7926	25	0	[11]	2	5609	2	3	1	
1	7927	22	0	[]	1	8820	1	1	1	
1	7928	64	0	[]	0	2176	1	2	1	
1	7929	58	0	[16]	0	3209	1	2	1	
1	7930	63	0	[16]	0	4431	3	5	1	
1	7931	54	0	[16]	0	7460	3	3	1	
1	7932	28	0	[14]	3	10495	1	2	1	
1	7933	22	1	[]	3	5089	3	2	1	
1	7934	48	0	[1, 0, 2]	0	109375	3	5	1	
1	7935	47	0	[0, 14]	0	118541	3	3	1	
1	7936	58	1	[14, 5, 10]	0	2399	3	4	1	
1	7937	18	1	[10, 10, 3, 8]	0	4457	2	3	1	
1	7938	25	1	[]	2	5123	3	5	1	
1	7939	77	1	[10, 3]	0	102048	1	2	2	
1	7940	28	0	[7, 1, 14, 11]	0	3119	3	4	1	
1	7941	37	0	[9, 13, 0]	0	13971	3	2	1	
1	7942	22	0	[1, 17, 3]	1	19585	3	4	1	
1	7943	35	0	[6, 3]	0	3103	3	5	1	
1	7944	62	0	[9, 7, 5, 6]	0	111059	3	4	0	
1	7945	52	0	[3, 11, 5, 1]	0	15614	3	3	1	
1	7946	78	1	[7, 4, 16]	0	1965	2	3	2	
1	7947	32	0	[7, 11, 11]	3	2653	3	3	1	
1	7948	28	1	[2]	0	116423	2	4	1	
1	7949	76	0	[4]	0	2531	3	2	2	
1	7950	32	0	[1, 6, 6]	0	962	3	4	1	
1	7951	23	1	[12, 12, 13, 2]	0	8982	3	3	1	
1	7952	81	0	[]	0	13104	2	4	2	
1	7953	25	0	[3, 15, 14]	1	26477	1	1	1	
1	7954	66	1	[1]	0	105708	3	5	2	
1	7955	30	0	[15, 5]	0	9364	3	3	1	
1	7956	54	1	[16, 1, 6, 5]	0	4353	3	5	1	
1	7957	25	1	[]	0	14260	3	5	1	
1	7958	23	0	[11, 9, 3, 14]	0	14651	1	2	1	
1	7959	19	0	[6, 17, 10, 16]	2	16034	3	4	1	
1	7960	45	1	[4]	0	4417	3	3	1	
1	7961	18	0	[]	3	19464	3	3	1	
1	7962	19	1	[8, 7]	0	4974	3	4	1	
1	7963	25	0	[]	2	3060	1	4	1	
1	7964	20	0	[0, 16, 0, 6]	1	17891	3	2	1	
1	7965	25	1	[15, 16, 13]	0	118000	3	2	1	
1	7966	45	0	[14, 5]	0	7937	3	5	1	
1	7967	61	0	[]	0	15563	3	3	1	
1	7968	25	0	[16, 6, 3, 16]	0	2922	3	2	1	
1	7969	48	1	[16, 9, 1]	0	2620	3	5	1	
1	7970	27	0	[12, 7, 15]	0	8474	1	2	1	
1	7971	24	0	[17, 6, 17, 16]	0	15659	3	5	1	
1	7972	26	1	[2]	0	13946	3	5	1	
1	7973	60	1	[0, 8, 15]	0	4133	3	4	1	
1	7974	25	0	[]	0	14651	3	3	1	
1	7975	52	1	[10, 6]	0	13848	1	2	1	
1	7976	83	1	[17, 17, 9]	0	14651	3	3	2	
1	7977	19	1	[]	2	22951	3	4	1	
1	7978	21	1	[]	0	14754	3	5	1	
1	7979	27	1	[0]	0	6185	3	4	1	
1	7980	27	0	[11]	1	13972	3	3	1	
1	7981	19	1	[]	1	8677	3	1	1	
1	7982	56	0	[]	0	3060	3	3	1	
1	7983	20	1	[]	1	417	3	3	1	
1	7984	38	1	[11, 16, 14]	0	12304	1	2	1	
1	7985	19	0	[8]	2	26637	3	4	1	
1	7986	25	1	[10]	3	12800	3	4	1	
1	7987	19	0	[13, 5, 5]	0	10612	2	3	1	
1	7988	88	1	[10]	0	2866	1	3	2	
1	7989	52	0	[4, 11]	0	13325	3	3	1	
1	7990	19	1	[7]	2	4657	3	4	1	
1	7991	41	0	[2]	0	3038	1	2	1	
1	7992	18	0	[]	0	13807	1	2	1	
1	7993	39	0	[]	0	10145	1	1	1	
1	7994	26	1	[16, 7, 16, 9]	0	3092	3	5	1	
1	7995	44	0	[]	0	14094	2	3	1	
1	7996	25	0	[]	0	5670	3	4	1	
1	7997	26	0	[5]	2	4442	3	4	1	
1	7998	24	0	[8, 8, 9, 9]	0	2436	3	3	1	
1	7999	36	0	[2]	0	108182	1	2	1	
1	8000	58	0	[17, 1]	0	3223	1	2	1	
1	8001	52	0	[15, 9]	0	98681	3	2	1	
1	8002	25	1	[12, 2, 17]	3	10954	1	2	1	
1	8003	32	0	[4, 17, 14]	0	14428	3	4	1	
1	8004	86	0	[]	0	4735	1	2	2	
1	8005	46	0	[]	0	2974	3	4	1	
1	8006	32	0	[9, 6, 0, 3]	0	2203	3	2	1	
1	8007	18	0	[3, 7, 14]	2	4697	3	2	1	
1	8008	36	0	[9]	0	2630	3	3	1	
1	8009	19	1	[14, 12]	1	18291	3	3	1	
1	8010	73	1	[]	0	3196	3	3	2	
1	8011	19	0	[17, 5, 1, 10]	3	12302	2	4	0	
1	8012	57	0	[4, 4, 15]	0	5624	3	2	1	
1	8013	27	0	[7]	0	11882	3	4	1	
1	8014	36	0	[1, 4, 10, 0]	0	119264	2	3	1	
1	8015	33	0	[7, 8, 1]	0	99103	3	4	1	
1	8016	59	1	[3, 12]	0	11172	3	3	1	
1	8017	88	0	[7, 2, 4]	0	1089	3	3	2	
1	8018	21	0	[9, 1, 15, 6]	0	12178	1	2	1	
1	8019	21	0	[]	0	115919	3	3	1	
1	8020	67	0	[]	0	5489	3	5	2	
1	8021	87	0	[2, 0]	0	9812	1	2	2	
1	8022	22	1	[17, 12, 16, 0]	0	2590	3	5	0	
1	8023	44	0	[2]	0	112712	3	4	1	
1	8024	39	0	[16]	0	108902	1	2	1	
1	8025	35	0	[3, 10, 8, 14]	0	101323	3	3	1	
1	8026	29	0	[3, 3, 5, 4]	3	9184	1	2	1	
1	8027	58	0	[5, 7, 16]	0	110112	3	3	0	
1	8028	62	0	[1, 12]	0	14341	3	4	1	
1	8029	49	1	[15, 15, 13, 9]	0	118413	3	3	1	
1	8030	30	0	[6, 11, 12, 3]	0	2635	1	1	1	
1	8031	40	0	[12, 17]	0	13129	1	2	0	
1	8032	31	0	[15]	0	988	3	3	1	
1	8033	37	0	[9, 8]	0	3161	1	2	1	
1	8034	57	0	[]	0	3952	1	1	1	
1	8035	24	1	[]	1	8488	1	1	1	
1	8036	41	0	[5]	0	104472	3	4	1	
1	8037	28	0	[17, 1]	0	2858	3	4	1	
1	8038	21	1	[16]	0	12580	1	2	1	
1	8039	90	0	[4, 3, 10]	0	2575	3	3	2	
1	8040	45	1	[12, 5, 13]	0	101439	3	3	1	
1	8041	47	0	[7, 13, 6, 9]	0	12918	3	5	1	
1	8042	22	1	[]	0	14777	1	1	1	
1	8043	41	1	[1]	0	13922	2	2	1	
1	8044	21	0	[12, 9, 4, 11]	0	107578	1	2	1	
1	8045	18	1	[]	2	12468	1	2	1	
1	8046	19	1	[6, 4, 10, 1]	0	13020	3	4	1	
1	8047	35	0	[16]	1	3710	3	4	1	
1	8048	37	0	[2, 16]	0	3031	1	2	1	
1	8049	52	0	[]	0	2783	3	4	1	
1	8050	23	0	[8, 5, 15]	3	11925	3	4	1	
1	8051	90	0	[14]	0	5659	1	2	2	
1	8052	57	0	[7, 5]	0	4702	3	3	1	
1	8053	59	0	[2]	0	118649	3	2	0	
1	8054	18	0	[10, 10]	1	4480	3	2	1	
1	8055	19	0	[7, 16, 16, 0]	0	118118	1	2	1	
1	8056	47	0	[6, 10, 8, 17]	0	404	3	4	0	
1	8057	25	0	[11, 8, 4, 2]	0	13550	3	3	0	
1	8058	30	0	[14, 15]	0	71	1	4	1	
1	8059	19	0	[9, 10]	2	18062	3	4	1	
1	8060	20	0	[12, 16, 1]	1	10412	3	3	1	
1	8061	40	0	[16, 3]	0	5065	3	5	1	
1	8062	33	1	[]	0	14488	3	2	0	
1	8063	20	0	[8, 14]	0	103620	3	2	1	
1	8064	49	0	[14, 6, 9, 1]	0	15278	2	2	1	
1	8065	20	0	[14]	1	2373	3	2	1	
1	8066	34	0	[17, 11]	0	8954	1	1	1	
1	8067	20	1	[13, 10, 4]	0	2696	3	3	1	
1	8068	72	0	[13, 0, 0]	0	14574	1	2	2	
1	8069	63	1	[6]	0	108603	3	2	1	
1	8070	23	1	[]	2	4684	2	3	1	
1	8071	67	0	[12, 16]	0	9338	1	2	2	
1	8072	45	0	[5, 12]	0	2587	3	3	1	
1	8073	33	0	[8, 17, 0, 11]	0	5372	3	4	1	
1	8074	26	0	[]	0	2914	2	4	1	
1	8075	28	1	[4, 8]	0	2354	3	5	1	
1	8076	41	1	[8]	0	9402	3	3	1	
1	8077	75	1	[11, 6, 7]	0	106629	3	3	2	
1	8078	64	0	[]	0	15725	3	3	1	
1	8079	25	0	[13]	3	8703	3	5	1	
1	8080	27	0	[7, 2, 0, 2]	0	2370	3	3	1	
1	8081	21	0	[]	2	3899	3	2	1	
1	8082	49	0	[12]	0	1829	3	5	1	
1	8083	66	0	[4, 6, 11, 17]	0	5917	3	5	2	
1	8084	23	0	[1, 17]	2	75	3	4	1	
1	8085	40	0	[]	0	95643	3	2	1	
1	8086	63	1	[6]	0	13869	3	2	0	
1	8087	23	1	[1, 12, 7]	3	16320	3	5	1	
1	8088	77	0	[12, 14, 17]	0	5275	3	3	2	
1	8089	37	0	[12, 14]	0	115596	3	2	1	
1	8090	24	0	[1, 13, 15]	0	95814	3	5	1	
1	8091	33	0	[]	2	10104	2	3	1	
1	8092	25	0	[]	2	8132	3	4	1	
1	8093	61	0	[6, 16, 16, 12]	0	2849	2	3	1	
1	8094	46	0	[5, 1, 9]	0	2932	1	2	1	
1	8095	24	1	[4]	3	26045	3	3	1	
1	8096	18	0	[0, 1]	1	19685	3	3	0	
1	8097	88	1	[]	0	4651	3	2	2	
1	8098	35	1	[4, 2, 2, 6]	0	111868	3	3	1	
1	8099	62	1	[7, 17, 1]	0	4141	3	3	1	
1	8100	55	0	[]	0	3177	3	3	1	
1	8101	25	0	[15, 12, 10, 9]	1	15295	3	5	1	
1	8102	56	1	[14, 3, 5, 7]	0	15011	3	5	1	
1	8103	22	1	[10, 9, 3, 0]	0	5449	2	3	1	
1	8104	67	0	[]	0	100878	1	1	2	
1	8105	25	0	[5, 9, 1]	3	19243	2	3	0	
1	8106	19	0	[5, 6, 10]	0	15735	1	2	1	
1	8107	49	0	[]	0	114521	3	4	1	
1	8108	27	0	[11, 16, 16, 1]	0	4274	3	3	1	
1	8109	54	0	[6, 3]	0	10399	1	1	1	
1	8110	65	1	[0, 5]	0	8236	3	4	1	
1	8111	54	0	[6, 0, 6]	0	95741	3	4	1	
1	8112	47	0	[17, 2]	0	111629	1	2	1	
1	8113	65	0	[]	0	3037	1	2	1	
1	8114	48	0	[8, 14, 13]	0	13066	3	3	1	
1	8115	43	0	[11, 4, 8]	0	1830	3	2	1	
1	8116	21	1	[]	2	4337	3	4	0	
1	8117	25	0	[1, 4, 3, 15]	1	16543	3	2	1	
1	8118	18	0	[8, 2, 6]	0	13755	1	1	1	
1	8119	36	1	[8]	0	116248	3	4	1	
1	8120	19	0	[14, 16, 11]	0	3940	3	4	0	
1	8121	38	1	[9]	0	11518	3	3	1	
1	8122	35	0	[12]	0	108979	3	5	1	
1	8123	23	1	[]	2	7457	3	3	1	
1	8124	57	1	[15, 7]	0	2417	1	2	1	
1	8125	83	0	[5, 2]	0	7543	3	2	2	
1	8126	22	0	[16, 15]	0	15654	3	3	1	
1	8127	28	0	[]	3	12619	3	4	0	
1	8128	79	1	[8, 9, 4]	0	5014	1	2	2	
1	8129	20	0	[8, 13, 3]	2	16398	3	3	1	
1	8130	55	0	[]	0	3263	2	3	1	
1	8131	57	1	[2, 5, 0]	0	101899	3	3	1	
1	8132	21	0	[1, 6, 14]	3	3796	3	4	1	
1	8133	83	1	[0]	0	1588	1	2	2	
1	8134	35	0	[]	0	2388	3	4	1	
1	8135	20	0	[17, 6, 12, 16]	0	98602	1	2	1	
1	8136	67	0	[]	0	4919	3	3	2	
1	8137	46	1	[5, 17, 2]	0	12772	3	3	1	
1	8138	23	0	[17, 0]	1	5445	1	2	1	
1	8139	62	0	[1, 6]	0	108430	3	2	1	
1	8140	85	1	[0]	0	3113	3	4	2	
1	8141	23	0	[13, 17, 5]	3	1428	1	3	1	
1	8142	89	1	[7, 15]	0	979	3	4	2	
1	8143	23	0	[]	0	12004	1	1	1	
1	8144	20	1	[14]	3	4448	3	2	1	
1	8145	30	0	[]	0	116208	3	3	0	
1	8146	80	0	[1]	0	116233	3	3	2	
1	8147	63	1	[17, 16, 15, 10]	0	97141	3	3	1	
1	8148	61	0	[6, 2, 15, 4]	0	103359	2	3	1	
1	8149	50	0	[10, 17]	0	13913	3	5	0	
1	8150	23	0	[12, 10, 0, 14]	3	18719	1	2	1	
1	8151	40	0	[3, 5, 5]	0	96099	3	5	1	
1	8152	37	0	[]	2	19352	3	5	1	
1	8153	19	0	[]	0	5102	1	1	1	
1	8154	65	0	[9]	0	2354	1	1	1	
1	8155	35	0	[15, 2, 12, 7]	0	9475	1	2	1	
1	8156	22	0	[3, 0, 7]	3	16275	1	2	1	
1	8157	23	0	[13, 17, 8, 2]	0	101970	3	5	0	
1	8158	73	0	[6, 16, 11, 17]	0	118293	3	5	2	
1	8159	19	0	[]	0	2908	3	3	1	
1	8160	18	1	[5, 11, 15]	0	99321	3	3	1	
1	8161	19	0	[8]	0	2929	3	3	1	
1	8162	20	0	[9, 17]	0	4605	3	3	1	
1	8163	23	0	[14, 14, 10]	3	4561	2	3	1	
1	8164	48	0	[17, 1]	0	8089	3	3	1	
1	8165	19	0	[8, 11]	2	24100	3	2	1	
1	8166	41	1	[14, 1, 2, 6]	0	13516	3	5	1	
1	8167	58	0	[17, 4, 4]	0	2561	1	2	1	
1	8168	23	1	[1]	2	22715	3	3	1	
1	8169	43	1	[7, 2, 6, 2]	0	15357	1	1	1	
1	8170	35	0	[]	0	10452	3	5	0	
1	8171	45	1	[17]	0	1310	3	3	1	
1	8172	20	0	[]	1	12474	3	4	1	
1	8173	70	1	[15, 12, 2, 8]	0	12079	3	3	2	
1	8174	24	1	[5, 12, 2, 10]	0	2480	3	5	1	
1	8175	62	0	[7]	0	11035	2	4	1	
1	8176	30	0	[13, 13, 16]	0	13598	3	3	1	
1	8177	66	0	[6]	0	15549	3	2	2	
1	8178	46	0	[6]	0	9057	1	1	1	
1	8179	69	0	[9]	0	119948	3	2	2	
1	8180	46	0	[10, 16, 15]	0	104078	3	3	1	
1	8181	37	0	[5, 17, 17, 10]	0	15168	3	1	1	
1	8182	70	1	[]	0	118797	3	3	2	
1	8183	40	1	[1, 0, 5]	0	117791	1	2	1	
1	8184	24	1	[11, 11, 5]	1	11649	3	4	1	
1	8185	58	1	[]	0	15637	3	3	1	
1	8186	18	0	[5]	0	10598	3	3	1	
1	8187	40	1	[17, 16, 11, 16]	0	9453	3	2	1	
1	8188	18	1	[17, 2, 4]	0	15792	3	2	1	
1	8189	44	0	[6, 9, 2]	0	3011	2	4	1	
1	8190	53	1	[9, 3]	0	2576	1	4	1	
1	8191	32	0	[]	0	114006	1	2	1	
1	8192	21	0	[9]	3	118838	3	2	1	
1	8193	22	0	[10, 8]	3	18451	3	3	1	
1	8194	29	1	[12, 16, 4]	0	11299	1	3	1	
1	8195	28	1	[7, 4, 2]	0	13006	3	4	1	
1	8196	38	1	[6, 7]	0	2690	1	2	1	
1	8197	88	1	[]	0	13967	3	4	2	
1	8198	89	1	[17, 6, 5, 2]	0	107463	3	5	2	
1	8199	61	0	[8, 2, 2]	0	11048	3	4	1	
1	8200	63	0	[]	0	7455	3	3	1	
1	8201	24	0	[2, 3, 9]	1	13461	3	3	1	
1	8202	61	0	[12, 10]	0	2863	3	3	1	
1	8203	50	0	[4, 0]	0	105201	3	3	1	
1	8204	39	0	[7]	0	14654	3	2	1	
1	8205	49	0	[1, 16, 11]	0	110474	1	2	1	
1	8206	19	0	[3]	2	19736	2	3	1	
1	8207	18	1	[10, 13, 1, 11]	1	15397	1	1	1	
1	8208	30	1	[]	0	13130	3	3	1	
1	8209	18	0	[14, 16, 8, 10]	1	23112	3	2	0	
1	8210	29	0	[]	0	13485	3	3	1	
1	8211	20	1	[15]	0	115556	3	3	1	
1	8212	19	0	[]	1	15563	3	2	1	
1	8213	24	0	[]	0	1336	3	3	1	
1	8214	71	1	[15, 11, 10, 2]	0	1808	3	3	2	
1	8215	24	1	[13, 16, 16]	1	4521	3	5	1	
1	8216	24	0	[1, 5, 1, 5]	0	15077	1	1	1	
1	8217	53	0	[17]	0	111682	3	2	1	
1	8218	25	1	[14, 7, 12]	3	4631	1	2	1	
1	8219	47	0	[]	0	1559	1	2	0	
1	8220	22	0	[14, 3, 3]	0	102040	3	3	1	
1	8221	46	0	[11]	0	102869	2	3	1	
1	8222	23	0	[6]	1	8815	2	3	1	
1	8223	39	0	[]	0	2509	3	3	1	
1	8224	82	0	[]	0	104039	3	4	2	
1	8225	32	0	[1, 0]	0	2704	3	2	1	
1	8226	22	1	[12]	2	17270	3	3	1	
1	8227	20	1	[17, 0, 11]	0	13087	1	2	0	
1	8228	35	1	[7, 10, 15]	0	3981	3	5	1	
1	8229	62	0	[]	0	11621	1	2	1	
1	8230	18	0	[9, 8]	3	2573	3	2	1	
1	8231	22	0	[15]	1	2707	3	3	1	
1	8232	35	1	[14, 16]	3	16566	2	3	1	
1	8233	32	0	[13, 2, 16, 1]	0	14253	3	3	1	
1	8234	24	0	[15, 9, 4]	3	10431	3	2	0	
1	8235	30	1	[]	0	3162	1	2	1	
1	8236	34	0	[]	0	15025	3	3	1	
1	8237	22	0	[11, 4, 14, 13]	1	18226	3	2	1	
1	8238	24	0	[14]	0	3183	1	2	1	
1	8239	69	1	[0]	0	3014	3	2	2	
1	8240	18	0	[10, 1, 0, 9]	3	16394	3	3	1	
1	8241	76	1	[17, 8, 13, 14]	0	5684	1	1	2	
1	8242	41	0	[8, 3, 1, 2]	0	2286	3	5	1	
1	8243	69	0	[9, 3, 3]	0	8518	3	3	2	
1	8244	22	0	[6, 14, 5]	2	5317	3	2	1	
1	8245	26	0	[16, 2, 17, 2]	0	12200	3	4	1	
1	8246	25	1	[15, 6, 2, 17]	1	14868	3	3	1	
1	8247	53	0	[]	0	8684	3	3	1	
1	8248	25	0	[6, 0, 3, 13]	0	2946	1	2	1	
1	8249	33	1	[2]	0	109622	1	2	1	
1	8250	78	0	[]	0	110280	3	3	2	
1	8251	21	1	[7, 4, 9]	0	104065	3	3	1	
1	8252	20	0	[0, 0, 10]	3	4851	2	3	1	
1	8253	57	1	[9, 6, 8, 17]	0	14021	3	4	1	
1	8254	27	0	[3, 12]	0	2935	1	2	1	
1	8255	46	0	[9, 11]	0	14140	3	5	1	
1	8256	48	1	[15]	0	5879	3	3	1	
1	8257	33	0	[7, 2, 0, 0]	0	2020	3	2	1	
1	8258	27	0	[10, 15, 2, 13]	0	1974	1	2	1	
1	8259	34	0	[]	0	2519	3	5	1	
1	8260	62	1	[16, 5]	0	3184	3	3	1	
1	8261	24	0	[]	1	25901	3	2	1	
1	8262	48	0	[4, 13, 15, 11]	0	103452	1	2	1	
1	8263	62	0	[13]	0	106690	3	3	1	
1	8264	27	0	[14, 9, 15]	0	3091	3	5	1	
1	8265	39	0	[17, 11, 0, 7]	0	2914	1	2	0	
1	8266	43	0	[7, 15, 13]	0	4761	2	4	1	
1	8267	39	0	[10, 16]	0	10876	3	3	1	
1	8268	63	0	[15]	0	1230	3	2	1	
1	8269	58	0	[8]	0	1234	3	5	1	
1	8270	25	0	[11, 10, 12]	2	2936	3	4	1	
1	8271	19	0	[12, 15, 0]	2	6290	1	2	1	
1	8272	34	0	[15, 8]	0	4333	3	4	1	
1	8273	28	0	[]	0	274	3	4	1	
1	8274	18	0	[1, 5, 5, 3]	1	17091	3	3	1	
1	8275	20	1	[]	3	9516	1	2	1	
1	8276	19	0	[6, 12, 13, 11]	0	15701	3	4	1	
1	8277	18	0	[12]	3	4565	1	2	1	
1	8278	68	0	[15, 17, 5, 15]	0	15303	3	3	2	
1	8279	48	1	[15, 0]	0	11609	3	3	1	
1	8280	83	1	[8, 15, 6, 8]	0	98865	3	3	2	
1	8281	64	0	[11, 1]	0	14164	3	2	1	
1	8282	20	0	[10, 2, 2]	2	19057	2	3	1	
1	8283	23	0	[11, 3, 0, 1]	3	25412	3	3	1	
1	8284	35	0	[9, 13]	0	1462	3	3	1	
1	8285	19	0	[8, 14, 0]	2	16999	3	3	1	
1	8286	38	0	[13, 7, 12]	0	2597	3	4	1	
1	8287	46	1	[9]	0	2788	3	5	1	
1	8288	55	0	[17, 17, 1]	0	9868	1	2	0	
1	8289	33	0	[9, 6, 6]	0	12333	1	2	1	
1	8290	19	1	[5, 15]	1	4505	1	2	1	
1	8291	83	1	[0]	0	1008	1	4	2	
1	8292	32	0	[11, 5]	0	11362	3	3	1	
1	8293	29	1	[4]	0	2455	1	2	1	
1	8294	36	0	[4, 0]	0	10115	3	3	1	
1	8295	37	1	[10, 1]	0	2830	2	3	1	
1	8296	25	1	[11, 13, 13, 11]	1	15883	3	2	1	
1	8297	72	0	[11, 13, 13]	0	8211	1	2	2	
1	8298	25	1	[]	0	118239	3	5	1	
1	8299	53	1	[14, 0]	0	107224	3	4	1	
1	8300	33	0	[4, 2, 3]	0	2965	3	2	1	
1	8301	45	1	[7]	0	15437	3	3	1	
1	8302	83	0	[]	0	4619	1	4	2	
1	8303	58	0	[11, 3]	2	23312	1	1	1	
1	8304	81	0	[2, 3]	0	7470	2	2	2	
1	8305	60	0	[4, 8, 7, 12]	0	2808	3	3	1	
1	8306	48	0	[5]	0	12928	1	1	1	
1	8307	56	0	[5]	0	11558	3	2	1	
1	8308	82	1	[]	0	8386	3	3	2	
1	8309	27	1	[12, 13]	0	3083	3	3	1	
1	8310	66	0	[17, 11, 15]	0	13143	3	5	2	
1	8311	21	0	[]	2	10720	3	5	1	
1	8312	34	0	[11, 2, 5, 8]	0	95870	1	2	0	
1	8313	19	1	[]	0	4480	1	2	1	
1	8314	59	0	[17, 15, 10, 0]	0	117577	3	5	1	
1	8315	49	0	[4, 17, 13]	0	13791	3	4	1	
1	8316	21	0	[13, 17]	0	14047	3	4	1	
1	8317	30	1	[0, 11, 8]	2	1352	3	3	1	
1	8318	19	0	[5, 13, 3, 11]	2	9665	2	2	1	
1	8319	31	1	[15, 0]	2	16364	3	5	1	
1	8320	69	1	[10, 11]	0	3347	3	4	2	
1	8321	36	1	[5, 10]	0	1390	3	4	1	
1	8322	46	0	[17, 14, 8]	0	13164	1	4	1	
1	8323	27	1	[15, 15, 16]	0	2890	1	1	1	
1	8324	31	1	[9, 2, 0, 2]	0	2384	1	1	1	
1	8325	45	0	[14, 14, 11, 13]	0	13	1	2	1	
1	8326	87	0	[12, 14, 15, 17]	0	113071	3	2	2	
