Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	6724	32	0	[3, 3]	3	1	3	4	1	
1	6725	18	0	[]	0	4	2	3	1	
1	6726	71	0	[8, 16, 12]	0	2	1	2	2	
1	6727	28	0	[]	0	1	3	4	1	
1	6728	24	0	[]	0	0	1	2	1	
1	6729	59	0	[]	0	3	3	3	1	
1	6730	41	1	[]	0	0	1	2	1	
1	6731	63	0	[]	0	1	1	3	1	
1	6732	37	0	[13, 2, 12, 11]	0	0	3	5	1	
1	6733	44	0	[8]	0	1	2	3	1	
1	6734	38	0	[]	0	2	1	2	1	
1	6735	48	0	[0, 10, 4, 4]	0	4	3	5	1	
1	6736	72	0	[7]	0	2	3	3	2	
1	6737	26	1	[14, 4, 3, 5]	2	0	3	3	1	
1	6738	74	0	[6, 7, 9, 14]	0	3	3	2	2	
1	6739	61	0	[2, 15, 16, 4]	0	1	3	2	1	
1	6740	23	1	[1, 12, 3, 0]	3	0	3	2	1	
1	6741	59	1	[17]	0	3	3	4	1	
1	6742	85	0	[14, 10, 17]	0	4	3	2	2	
1	6743	67	0	[7, 2]	0	3	3	3	2	
1	6744	61	0	[9, 4]	0	4	3	2	0	
1	6745	43	0	[15, 9, 17, 14]	2	0	3	4	1	
1	6746	24	0	[]	0	4	3	2	1	
1	6747	32	0	[11, 4]	0	4	3	4	0	
1	6748	18	0	[11, 6, 3]	1	0	3	2	1	
1	6749	20	0	[9, 12, 0, 10]	2	0	3	4	1	
1	6750	18	1	[]	3	0	1	2	1	
1	6751	55	0	[16, 0]	0	4	2	3	0	
1	6752	52	0	[]	0	0	3	3	0	
1	6753	54	0	[]	0	2	3	3	1	
1	6754	28	0	[0, 1, 1, 6]	0	0	3	3	1	
1	6755	81	0	[]	0	2	3	4	2	
1	6756	19	1	[]	0	2	3	3	1	
1	6757	25	0	[6, 0, 12, 5]	2	2	3	3	1	
1	6758	54	1	[9, 3, 2, 0]	0	0	3	4	1	
1	6759	67	0	[9, 0]	0	1	3	5	2	
1	6760	31	1	[0]	0	0	3	3	1	
1	6761	86	0	[]	0	1	3	3	2	
1	6762	22	0	[16, 2, 17]	0	1	3	4	1	
1	6763	86	0	[]	0	2	3	4	2	
1	6764	56	0	[12, 0, 13, 9]	0	3	3	4	0	
1	6765	59	0	[7, 15, 13]	0	0	1	3	1	
1	6766	25	0	[]	1	0	3	4	1	
1	6767	33	1	[]	0	0	1	1	1	
1	6768	58	0	[13, 10, 17, 0]	0	4	3	3	1	
1	6769	50	1	[3, 13]	0	1	3	4	1	
1	6770	24	0	[6, 9, 3]	3	0	1	1	1	
1	6771	70	0	[17]	0	1	3	3	2	
1	6772	65	0	[13, 13]	0	0	1	2	1	
1	6773	53	0	[0]	0	2	3	4	1	
1	6774	78	0	[0, 11, 7]	0	1	1	1	2	
1	6775	62	0	[17]	0	4	3	5	1	
1	6776	64	0	[8, 6, 4]	0	3	3	4	1	
1	6777	54	0	[17, 12, 4, 13]	0	0	3	5	1	
1	6778	33	0	[]	1	0	3	5	1	
1	6779	55	0	[10, 12, 2]	0	0	3	4	1	
1	6780	22	0	[5, 9]	2	0	3	5	0	
1	6781	77	0	[15, 16]	0	4	1	2	2	
1	6782	32	0	[]	0	1	3	4	1	
1	6783	70	0	[8, 12, 8]	0	0	2	3	2	
1	6784	18	0	[16]	3	0	3	5	1	
1	6785	21	0	[0, 2]	1	0	3	5	1	
1	6786	59	0	[12, 12, 17, 13]	0	4	3	4	1	
1	6787	35	0	[]	0	0	3	4	1	
1	6788	21	1	[14, 17, 2]	0	4	1	2	1	
1	6789	79	0	[]	0	1	3	4	2	
1	6790	25	0	[4, 6, 14, 3]	0	3	3	4	1	
1	6791	35	0	[]	0	0	3	2	1	
1	6792	63	0	[]	0	4	3	3	1	
1	6793	62	1	[1]	0	3	3	2	1	
1	6794	30	0	[0, 5, 6, 17]	1	0	1	2	1	
1	6795	23	0	[]	2	0	3	3	0	
1	6796	52	0	[5, 0]	0	1	3	5	1	
1	6797	32	1	[5, 1, 10]	0	3	1	2	1	
1	6798	38	0	[6, 8, 2]	0	1	3	2	1	
1	6799	58	1	[]	0	1	1	2	1	
1	6800	51	0	[15, 7, 14]	0	1	1	2	1	
1	6801	69	0	[]	0	4	1	1	2	
1	6802	80	0	[16]	0	3	1	4	2	
1	6803	87	1	[1, 14, 11]	0	1	3	5	2	
1	6804	22	0	[3, 15]	0	4	3	2	1	
1	6805	21	1	[]	1	1	3	4	1	
1	6806	23	0	[9]	0	1	1	2	1	
1	6807	53	0	[7, 1, 1, 17]	0	4	1	1	1	
1	6808	22	0	[16]	3	0	3	5	1	
1	6809	71	0	[1]	0	4	1	2	2	
1	6810	58	0	[0, 13]	0	4	1	1	1	
1	6811	22	1	[17]	0	4	3	5	1	
1	6812	23	0	[2, 10, 14]	3	0	3	3	1	
1	6813	48	0	[]	0	2	1	2	1	
1	6814	20	0	[11, 0, 0, 10]	0	0	3	3	1	
1	6815	19	0	[]	0	3	3	4	1	
1	6816	75	0	[13]	0	0	1	2	2	
1	6817	36	0	[16]	0	2	3	2	1	
1	6818	37	0	[]	0	2	3	3	1	
1	6819	18	0	[13, 11]	3	0	3	3	1	
1	6820	28	0	[10, 14, 4]	0	0	1	4	1	
1	6821	52	1	[]	0	0	1	4	1	
1	6822	28	0	[9, 1, 8]	0	2	3	5	1	
1	6823	61	1	[13, 7, 10, 12]	0	2	3	3	1	
1	6824	70	0	[10, 7, 7, 6]	0	2	3	4	2	
1	6825	29	0	[0, 7, 11]	0	3	3	4	1	
1	6826	23	0	[9, 17]	3	1	3	1	1	
1	6827	20	1	[4, 0, 0]	3	0	1	2	1	
1	6828	20	0	[15, 17, 3]	0	1	3	3	1	
1	6829	20	0	[]	0	1	3	3	1	
1	6830	24	0	[4]	0	2	3	2	1	
1	6831	35	0	[11, 0, 4, 15]	0	1	3	5	1	
1	6832	24	0	[0, 16]	1	0	3	3	1	
1	6833	81	0	[13, 0, 2, 0]	0	0	3	2	2	
1	6834	64	0	[3, 1, 14, 8]	0	4	1	2	1	
1	6835	30	0	[1]	0	0	3	2	1	
1	6836	20	0	[7, 12]	2	0	3	3	1	
1	6837	19	0	[15, 14, 5, 15]	1	0	3	2	1	
1	6838	27	1	[14]	0	1	1	2	1	
1	6839	49	0	[3]	1	0	3	4	1	
1	6840	25	0	[11, 3]	0	1	3	3	1	
1	6841	71	0	[]	0	3	3	3	2	
1	6842	20	1	[15]	2	0	1	1	1	
1	6843	28	0	[10]	2	0	3	2	1	
1	6844	51	1	[15]	0	0	3	3	1	
1	6845	23	1	[4]	3	2	1	2	1	
1	6846	73	0	[]	0	0	1	2	2	
1	6847	19	0	[16, 6, 9, 3]	0	1	3	4	1	
1	6848	75	0	[10, 6, 2, 4]	0	1	3	3	2	
1	6849	41	0	[16, 6, 13]	0	1	3	3	1	
1	6850	82	0	[6]	0	4	3	2	2	
1	6851	25	0	[9]	0	0	3	3	1	
1	6852	51	0	[5, 16, 4]	0	1	1	2	1	
1	6853	63	0	[14, 1, 15, 14]	0	0	1	2	1	
1	6854	35	0	[6, 15, 13, 4]	2	0	3	3	1	
1	6855	62	1	[7]	0	4	3	5	0	
1	6856	58	0	[]	0	4	3	3	1	
1	6857	46	0	[11]	0	4	3	2	1	
1	6858	19	1	[]	3	0	3	3	1	
1	6859	26	0	[]	0	2	3	5	1	
1	6860	42	1	[]	0	1	3	3	1	
1	6861	70	1	[16]	0	1	3	3	2	
1	6862	75	0	[10, 9, 11, 16]	0	0	3	3	2	
1	6863	23	0	[11]	1	0	2	3	1	
1	6864	30	0	[]	0	3	3	2	1	
1	6865	31	0	[14, 0, 10, 16]	0	4	3	4	1	
1	6866	38	1	[]	0	0	1	2	1	
1	6867	23	0	[11]	0	1	3	3	1	
1	6868	25	0	[]	0	4	3	2	1	
1	6869	23	1	[12, 1, 17]	0	0	3	4	1	
1	6870	82	0	[11]	0	0	3	4	2	
1	6871	18	0	[]	2	1	3	3	1	
1	6872	23	0	[9, 4, 0, 8]	0	3	3	3	1	
1	6873	85	0	[10, 14]	0	2	3	5	2	
1	6874	63	1	[3, 17, 11, 15]	0	0	1	2	1	
1	6875	42	0	[6, 9, 9]	0	1	3	3	1	
1	6876	85	1	[7, 11, 6, 15]	0	2	2	4	2	
1	6877	76	0	[16]	0	1	3	3	2	
1	6878	63	0	[3]	0	4	3	3	1	
1	6879	25	0	[0, 7]	0	1	3	5	1	
1	6880	70	1	[4, 3, 8]	0	2	3	4	2	
1	6881	21	0	[0, 10]	3	0	3	2	1	
1	6882	23	0	[7, 17, 9, 14]	0	2	1	2	1	
1	6883	19	0	[1, 9, 11, 0]	2	0	3	2	1	
1	6884	18	0	[]	1	3	3	3	1	
1	6885	19	0	[8, 7, 13]	0	2	1	4	1	
1	6886	41	1	[7, 5]	0	3	1	4	1	
1	6887	18	1	[14]	0	3	3	2	1	
1	6888	23	1	[10, 13, 7, 7]	2	0	1	2	1	
1	6889	66	0	[3, 11, 15]	0	0	3	2	2	
1	6890	18	1	[3, 12, 11]	2	0	3	4	1	
1	6891	22	0	[4, 17, 17]	0	4	1	2	0	
1	6892	67	0	[]	0	3	3	3	2	
1	6893	26	0	[3, 9]	0	0	3	2	1	
1	6894	18	1	[10, 9, 7, 13]	0	4	3	2	1	
1	6895	41	0	[14, 7, 14, 0]	0	1	1	4	1	
1	6896	51	1	[4, 12]	0	1	3	2	1	
1	6897	58	0	[2, 16]	0	0	3	2	1	
1	6898	24	1	[]	3	0	3	4	1	
1	6899	44	0	[11, 9, 7]	0	0	3	5	1	
1	6900	67	0	[4]	0	0	2	3	2	
1	6901	21	1	[0]	1	2	1	2	1	
1	6902	52	0	[17, 14, 6, 5]	3	3	1	2	1	
1	6903	55	0	[5, 13, 7]	0	4	1	2	1	
1	6904	63	0	[]	0	0	3	3	1	
1	6905	73	0	[9, 10]	0	1	3	5	2	
1	6906	23	1	[10, 3, 17]	0	0	3	3	1	
1	6907	64	1	[3]	0	0	1	4	1	
1	6908	28	0	[5]	1	0	3	4	1	
1	6909	19	1	[6, 6, 5]	1	0	3	5	1	
1	6910	63	0	[10, 6]	0	4	3	2	1	
1	6911	67	1	[6]	0	0	3	4	2	
1	6912	59	0	[5, 15, 0]	0	3	1	1	1	
1	6913	59	0	[12, 14, 1]	0	1	3	4	1	
1	6914	27	0	[]	0	0	3	4	1	
1	6915	30	1	[12, 15]	0	4	3	2	1	
1	6916	22	1	[8, 12, 14]	0	0	3	2	1	
1	6917	30	1	[]	0	1	1	2	1	
1	6918	68	0	[9]	0	4	1	2	2	
1	6919	43	1	[6]	0	0	3	5	1	
1	6920	55	1	[10]	0	1	1	4	1	
1	6921	27	1	[]	0	3	2	3	1	
1	6922	50	0	[]	0	1	3	4	1	
1	6923	78	0	[11, 15, 6]	0	3	3	3	2	
1	6924	18	1	[]	3	2	3	2	1	
1	6925	29	0	[10, 2, 4, 1]	0	0	3	3	1	
1	6926	87	0	[]	0	2	3	3	2	
1	6927	19	1	[5]	1	0	3	2	1	
1	6928	18	0	[6, 2, 13]	2	0	1	2	1	
1	6929	22	1	[]	2	0	1	2	1	
1	6930	19	0	[16, 16, 13]	0	4	3	3	1	
1	6931	38	1	[5, 5, 13, 8]	0	0	3	5	1	
1	6932	47	0	[14]	0	4	2	2	1	
1	6933	86	0	[11, 9, 17]	0	3	1	1	2	
1	6934	55	1	[]	0	1	3	3	1	
1	6935	24	1	[4]	1	0	3	5	1	
1	6936	21	1	[9, 9]	3	3	3	3	1	
1	6937	20	1	[11, 14]	0	4	3	2	1	
1	6938	25	0	[7, 13, 8]	0	0	3	3	1	
1	6939	33	1	[17, 13, 3]	0	1	3	5	1	
1	6940	80	0	[]	0	1	3	3	2	
1	6941	45	1	[12, 11, 9]	0	2	1	2	1	
1	6942	32	1	[1]	2	2	3	4	1	
1	6943	90	0	[]	0	2	3	4	2	
1	6944	20	1	[3, 15, 16]	2	0	1	1	1	
1	6945	40	0	[12, 7]	0	0	3	2	1	
1	6946	23	0	[6, 5, 12]	0	0	3	2	1	
1	6947	38	1	[17, 15, 5]	0	4	1	1	1	
1	6948	73	0	[]	0	1	3	5	2	
1	6949	27	1	[14, 14, 12, 12]	0	4	3	2	1	
1	6950	36	0	[2]	0	0	1	2	1	
1	6951	18	0	[11, 2, 1]	1	2	1	2	1	
1	6952	25	1	[]	0	1	3	3	0	
1	6953	20	0	[1, 14]	0	1	1	2	1	
1	6954	26	0	[7, 14, 13]	0	0	1	2	1	
1	6955	85	0	[2, 14, 16, 7]	0	1	3	2	2	
1	6956	50	1	[9, 11, 16, 3]	0	2	2	3	1	
1	6957	23	1	[]	2	0	3	2	1	
1	6958	29	0	[2]	3	0	3	3	1	
1	6959	19	1	[16, 9, 1, 7]	0	0	2	3	1	
1	6960	70	0	[]	0	1	3	2	2	
1	6961	23	0	[]	0	1	3	3	1	
1	6962	51	0	[]	0	0	1	2	1	
1	6963	27	0	[]	0	2	3	4	1	
1	6964	89	1	[8, 12]	0	3	3	3	2	
1	6965	31	0	[8, 6]	0	1	3	2	1	
1	6966	24	0	[11, 11]	0	3	3	3	1	
1	6967	28	1	[]	0	2	1	1	1	
1	6968	18	0	[]	2	0	3	3	1	
1	6969	21	1	[15]	3	0	3	3	1	
1	6970	18	0	[13]	0	1	3	3	1	
1	6971	37	0	[3, 4, 7]	0	3	3	1	0	
1	6972	24	0	[4, 4, 10]	0	0	1	1	1	
1	6973	62	0	[3, 8]	0	3	3	2	1	
1	6974	25	1	[6]	1	0	3	2	1	
1	6975	21	1	[4, 0, 7]	3	0	3	3	1	
1	6976	34	1	[]	0	0	1	2	0	
1	6977	25	0	[17, 2, 4]	2	0	1	4	1	
1	6978	78	1	[]	0	0	3	3	2	
1	6979	71	1	[]	0	1	2	3	2	
1	6980	22	0	[]	0	4	3	5	1	
1	6981	83	1	[]	0	4	1	1	2	
1	6982	19	0	[13, 16]	3	0	3	4	1	
1	6983	18	0	[10, 4, 11, 17]	3	0	3	3	0	
1	6984	18	0	[]	2	0	2	4	1	
1	6985	20	0	[0, 7, 17]	0	4	3	3	0	
1	6986	21	0	[]	0	0	3	3	1	
1	6987	25	0	[14]	1	0	3	3	1	
1	6988	64	0	[12, 2]	0	2	3	5	1	
1	6989	21	0	[10, 7, 15]	1	0	3	3	1	
1	6990	67	0	[8, 17, 11, 10]	0	4	3	4	2	
1	6991	43	1	[10, 9]	0	0	2	3	1	
1	6992	18	1	[4, 13, 1, 9]	0	0	1	1	1	
1	6993	72	1	[]	0	3	3	3	2	
1	6994	60	0	[10]	0	4	1	1	1	
1	6995	45	1	[17, 9, 5, 2]	0	4	3	3	1	
1	6996	24	0	[4, 13, 15, 10]	1	0	3	3	1	
1	6997	68	1	[11, 1, 10]	0	3	3	4	2	
1	6998	49	1	[]	0	0	3	4	1	
1	6999	86	1	[1, 17]	0	2	3	3	2	
1	7000	59	0	[17, 17]	0	4	3	2	1	
1	7001	23	0	[12, 1, 4, 8]	2	0	3	5	1	
1	7002	44	0	[6, 10]	0	2	3	4	1	
1	7003	24	1	[0]	2	0	3	2	1	
1	7004	60	0	[4, 2, 3, 9]	0	0	3	3	1	
1	7005	47	0	[7, 9, 17]	0	3	1	1	1	
1	7006	48	1	[]	0	0	1	2	1	
1	7007	59	0	[]	0	4	3	5	1	
1	7008	78	0	[13, 12, 3]	0	0	3	5	2	
1	7009	21	0	[16, 7, 4, 14]	2	0	3	3	1	
1	7010	55	0	[1, 14]	0	1	3	4	1	
1	7011	27	0	[]	0	3	2	3	1	
1	7012	29	0	[4, 17]	0	0	3	3	1	
1	7013	73	1	[]	0	0	3	5	2	
1	7014	37	0	[3, 14, 1]	0	0	3	3	1	
1	7015	40	1	[15, 6]	0	0	3	3	1	
1	7016	54	0	[16, 2, 10]	0	0	1	2	1	
1	7017	39	1	[16]	0	4	3	5	1	
1	7018	30	1	[13]	0	0	3	3	1	
1	7019	22	0	[8, 4, 8]	3	0	3	3	1	
1	7020	36	0	[]	0	2	3	3	1	
1	7021	27	1	[2, 16, 16]	0	3	3	2	1	
1	7022	40	1	[17]	0	2	3	5	1	
1	7023	63	1	[12, 12, 6]	1	1	1	1	1	
1	7024	53	0	[10, 13]	0	0	1	4	0	
1	7025	59	0	[15]	0	1	3	4	1	
1	7026	34	1	[7]	0	1	1	2	1	
1	7027	50	1	[0]	0	4	1	2	1	
1	7028	19	0	[2]	0	1	1	2	1	
1	7029	19	0	[11, 3, 2]	2	0	2	3	1	
1	7030	52	0	[]	0	4	3	4	1	
1	7031	33	1	[4, 0]	2	0	3	5	1	
1	7032	32	1	[17]	0	2	1	2	1	
1	7033	33	0	[12, 6, 16]	0	3	3	3	1	
1	7034	28	0	[17, 13, 6]	0	1	3	3	1	
1	7035	62	0	[10, 8]	0	0	3	5	1	
1	7036	65	0	[15]	0	1	3	3	1	
1	7037	56	0	[0, 8, 4, 5]	0	0	1	1	1	
1	7038	44	0	[11, 8, 1, 9]	0	4	3	5	1	
1	7039	36	0	[]	0	4	3	2	1	
1	7040	23	0	[3, 16, 15, 5]	1	0	3	3	1	
1	7041	29	0	[]	1	3	3	4	1	
1	7042	60	0	[]	0	3	3	5	1	
1	7043	21	0	[]	0	0	3	2	1	
1	7044	30	0	[9, 14, 16, 2]	0	1	3	3	1	
1	7045	70	0	[13, 12, 13]	3	1	3	3	2	
1	7046	24	0	[17, 16, 17, 16]	2	0	2	4	1	
1	7047	62	0	[]	0	0	3	2	1	
1	7048	65	0	[11]	0	1	1	2	1	
1	7049	21	0	[13, 11, 17]	1	3	1	2	1	
1	7050	25	1	[0]	1	1	3	2	1	
1	7051	74	0	[15, 3]	0	3	2	2	2	
1	7052	22	0	[12, 7, 14]	0	3	3	3	1	
1	7053	49	0	[13, 12, 11]	0	2	2	4	1	
1	7054	60	0	[9, 2]	0	4	3	3	1	
1	7055	57	0	[12]	0	2	3	3	1	
1	7056	51	0	[7, 7, 2]	0	1	1	2	1	
1	7057	24	0	[5, 1, 8, 6]	1	0	3	3	1	
1	7058	19	0	[6, 17, 16, 6]	3	0	3	5	0	
1	7059	88	0	[17, 9]	0	1	3	3	2	
1	7060	19	0	[7]	2	2	2	3	0	
1	7061	23	1	[4, 5, 10]	0	3	3	3	0	
1	7062	28	1	[8, 5, 11]	3	0	3	4	1	
1	7063	24	0	[13, 11]	2	1	3	4	1	
1	7064	21	0	[9, 16, 6]	0	0	3	5	1	
1	7065	31	0	[6, 8, 0, 9]	0	1	1	2	0	
1	7066	34	0	[15, 13, 5]	0	0	1	1	0	
1	7067	74	0	[12, 17, 7, 12]	0	1	2	3	2	
1	7068	24	0	[15]	0	0	1	4	1	
1	7069	20	1	[17]	0	0	3	5	1	
1	7070	30	0	[10, 16]	0	1	3	3	1	
1	7071	74	0	[7, 0]	0	3	3	3	2	
1	7072	53	0	[2]	0	1	3	4	1	
1	7073	74	0	[2, 6]	0	2	3	2	2	
1	7074	51	0	[]	0	1	1	2	1	
1	7075	32	1	[16, 14]	0	0	3	2	1	
1	7076	66	0	[]	0	1	3	3	2	
1	7077	25	0	[]	0	0	1	3	1	
1	7078	77	0	[10]	0	2	3	3	2	
1	7079	75	0	[10, 9, 12, 7]	0	2	3	2	2	
1	7080	25	0	[8, 4, 1]	1	0	3	5	1	
1	7081	72	0	[]	0	1	1	2	2	
1	7082	51	0	[15, 14, 11]	0	4	3	3	1	
1	7083	22	0	[12, 0, 4, 0]	1	0	3	2	1	
1	7084	20	0	[13, 7]	0	2	3	4	1	
1	7085	49	0	[6, 8, 13, 17]	0	3	1	2	1	
1	7086	39	0	[14, 15, 15, 2]	0	0	3	3	1	
1	7087	20	0	[1, 6]	0	2	1	2	1	
1	7088	74	0	[11, 15, 13, 11]	0	0	3	3	2	
1	7089	51	0	[11]	0	2	3	2	1	
1	7090	21	0	[4, 4, 16, 10]	2	0	3	4	1	
1	7091	48	0	[3]	0	1	3	3	1	
1	7092	33	1	[16, 15]	0	3	2	3	1	
1	7093	52	0	[5, 3]	0	4	1	2	1	
1	7094	23	0	[]	3	0	3	3	1	
1	7095	19	1	[10]	2	0	3	3	1	
1	7096	78	1	[14, 2, 13]	0	4	3	3	2	
1	7097	47	0	[4, 8, 10]	0	2	3	3	1	
1	7098	75	1	[8, 10, 11, 9]	0	4	1	1	2	
1	7099	24	0	[]	1	0	3	5	1	
1	7100	18	1	[13]	0	4	1	2	0	
1	7101	80	0	[]	0	3	3	3	2	
1	7102	55	0	[15, 17, 6]	0	0	3	3	0	
1	7103	23	0	[]	3	1	3	3	1	
1	7104	61	0	[4]	0	2	1	1	1	
1	7105	23	1	[4, 9]	0	4	3	4	1	
1	7106	19	0	[]	2	0	3	3	1	
1	7107	26	1	[0, 12]	0	2	1	2	1	
1	7108	75	1	[]	0	4	1	1	2	
1	7109	33	0	[9, 15, 11]	0	2	3	2	1	
1	7110	60	1	[13, 5]	0	1	3	4	1	
1	7111	52	0	[4, 16, 11]	0	3	3	3	1	
1	7112	52	0	[14, 3, 16, 14]	0	3	3	4	0	
1	7113	42	1	[11, 12, 5]	0	2	2	3	1	
1	7114	72	0	[6, 9]	0	0	3	3	2	
1	7115	27	1	[]	0	1	2	3	1	
1	7116	27	1	[15, 3]	0	1	2	3	1	
1	7117	23	1	[6, 17]	0	4	3	3	1	
1	7118	39	0	[2, 12, 6, 0]	0	3	3	3	1	
1	7119	33	0	[3, 11, 11, 1]	0	4	3	2	1	
1	7120	24	0	[9, 12]	0	0	3	3	1	
1	7121	84	1	[10, 12, 0]	0	4	3	5	2	
1	7122	44	0	[11, 16]	0	0	3	4	1	
1	7123	52	0	[6, 9, 4]	0	1	3	4	1	
1	7124	84	0	[9]	0	1	1	1	2	
1	7125	63	0	[14]	0	2	3	3	1	
1	7126	24	0	[4]	3	0	1	2	1	
1	7127	60	1	[0, 15]	0	1	1	1	1	
1	7128	23	0	[17, 14]	2	0	3	4	1	
1	7129	45	0	[11, 5, 17, 1]	0	4	3	3	1	
1	7130	66	0	[]	0	4	3	3	2	
1	7131	30	0	[6]	2	0	2	3	1	
1	7132	71	0	[9, 10]	0	1	3	4	2	
1	7133	27	0	[14]	0	1	1	2	1	
1	7134	36	1	[]	0	2	1	2	1	
1	7135	42	1	[]	0	3	3	3	1	
1	7136	66	0	[8]	0	0	2	3	2	
1	7137	25	0	[12, 8, 17, 17]	2	0	1	3	1	
1	7138	24	1	[8]	2	0	3	3	1	
1	7139	37	1	[]	0	1	3	5	1	
1	7140	89	0	[13]	0	2	2	3	2	
1	7141	23	1	[6, 4]	0	3	1	2	1	
1	7142	25	0	[13, 5, 10]	3	0	3	4	1	
1	7143	32	0	[11]	0	0	3	2	1	
1	7144	28	0	[1, 17]	0	3	3	3	1	
1	7145	19	1	[17]	2	0	1	2	0	
1	7146	69	0	[14, 6]	0	2	3	3	2	
1	7147	44	1	[]	0	4	3	3	1	
1	7148	36	1	[8, 12, 11, 9]	0	1	3	4	1	
1	7149	30	0	[15]	0	0	3	2	1	
1	7150	43	1	[8, 3, 3]	0	1	3	3	0	
1	7151	35	0	[2, 9, 6, 3]	0	0	1	1	1	
1	7152	49	0	[6, 1, 8]	0	0	1	4	1	
1	7153	36	0	[11, 17, 13]	0	3	1	1	1	
1	7154	20	1	[15, 14]	3	0	3	3	1	
1	7155	39	0	[5, 8]	0	4	3	5	1	
1	7156	21	0	[2, 16]	0	1	1	2	1	
1	7157	24	1	[9, 6, 6]	0	4	3	5	1	
1	7158	31	0	[17, 17, 1]	0	3	3	4	1	
1	7159	37	0	[]	0	1	2	3	1	
1	7160	25	0	[3, 14, 17]	2	0	3	4	1	
1	7161	58	0	[12, 17]	0	0	3	5	1	
1	7162	23	0	[0, 14, 6]	0	2	3	3	1	
1	7163	53	0	[4, 6, 5]	0	3	3	2	1	
1	7164	19	0	[15]	1	0	3	4	1	
1	7165	56	1	[11, 12, 10]	0	4	3	4	1	
1	7166	21	0	[11]	0	4	1	2	1	
1	7167	29	0	[]	0	2	1	4	0	
1	7168	57	1	[0, 0, 16]	0	0	3	4	1	
1	7169	67	0	[11, 17, 13]	0	2	3	3	2	
1	7170	20	0	[12, 14, 15]	1	0	2	4	1	
1	7171	18	0	[3, 2, 5]	2	0	1	2	1	
1	7172	40	0	[]	0	2	3	3	1	
1	7173	79	0	[11, 12, 5]	0	0	1	2	2	
1	7174	42	0	[14, 9, 16, 5]	0	4	3	3	1	
1	7175	59	0	[]	0	0	3	4	1	
1	7176	70	1	[12, 2]	0	4	1	2	2	
1	7177	57	0	[16, 3, 4, 11]	0	1	3	2	1	
1	7178	24	0	[8]	2	0	3	4	1	
1	7179	49	0	[14, 17, 3, 13]	0	3	3	4	1	
1	7180	83	1	[]	0	1	3	3	2	
1	7181	40	1	[17, 15, 5]	0	4	3	4	1	
1	7182	65	0	[5]	0	1	3	3	1	
1	7183	24	0	[9, 13]	1	1	3	4	1	
1	7184	51	0	[17, 2]	0	3	3	2	1	
1	7185	20	1	[15]	2	0	3	2	1	
1	7186	70	0	[6, 10]	0	3	3	3	2	
1	7187	56	0	[]	0	1	3	3	1	
1	7188	54	0	[]	0	3	3	5	1	
1	7189	20	0	[4, 17, 9]	3	0	1	3	1	
1	7190	60	0	[15]	0	2	2	3	1	
1	7191	38	0	[]	0	1	3	4	1	
1	7192	59	0	[]	0	3	3	3	1	
1	7193	32	1	[6, 4]	0	4	3	4	1	
1	7194	23	1	[4]	3	0	3	3	1	
1	7195	73	0	[15, 12, 11]	0	4	1	1	2	
1	7196	24	1	[0, 10, 17]	3	0	3	4	1	
1	7197	27	0	[]	0	1	1	1	1	
1	7198	25	1	[]	0	1	3	5	1	
1	7199	18	1	[9, 11, 8, 5]	0	1	3	5	1	
1	7200	76	0	[7]	0	1	2	3	2	
1	7201	30	0	[5]	0	0	3	3	1	
1	7202	19	0	[5]	0	2	1	1	1	
1	7203	48	0	[3, 14]	0	0	3	2	1	
1	7204	33	0	[7]	0	1	3	3	1	
1	7205	28	0	[16, 15, 11, 6]	0	0	3	4	0	
1	7206	20	0	[10, 8]	0	3	3	2	1	
1	7207	39	1	[8, 6, 17, 9]	0	4	3	4	1	
1	7208	44	0	[10]	3	0	3	4	1	
1	7209	29	0	[11, 14, 4]	0	3	1	1	1	
1	7210	54	0	[3, 7, 4, 15]	0	2	3	3	0	
1	7211	27	1	[12, 13, 8, 8]	0	1	3	2	1	
1	7212	57	0	[0]	0	0	3	3	1	
1	7213	33	0	[16, 9, 17]	0	1	3	4	1	
1	7214	50	0	[10, 10, 6, 16]	0	2	3	4	1	
1	7215	82	0	[9, 6, 15]	0	4	3	5	2	
1	7216	28	0	[9, 1, 9]	0	3	1	4	1	
1	7217	85	0	[16, 11]	0	1	2	3	2	
1	7218	41	0	[11, 17, 12]	0	0	1	2	1	
1	7219	38	0	[0, 12, 13]	0	1	1	1	1	
1	7220	23	0	[15]	0	2	3	4	1	
1	7221	67	0	[14, 8, 5, 6]	0	4	3	3	2	
1	7222	88	0	[6, 8]	0	1	3	2	2	
1	7223	25	0	[4, 4]	1	0	1	4	1	
1	7224	54	1	[0]	0	2	2	3	1	
1	7225	81	0	[9, 5, 3]	0	0	3	3	2	
1	7226	56	1	[5, 12, 15, 0]	0	1	3	3	1	
1	7227	20	0	[]	2	0	3	2	1	
1	7228	25	0	[]	2	4	3	2	1	
1	7229	63	1	[8, 2]	0	0	1	2	1	
1	7230	19	0	[6, 1, 6, 16]	1	0	1	2	1	
1	7231	33	0	[]	0	1	1	2	1	
1	7232	29	0	[9, 10, 7]	0	0	3	3	0	
1	7233	20	0	[0, 4]	3	1	3	3	1	
1	7234	22	0	[6, 8, 17, 13]	0	3	3	3	1	
1	7235	22	0	[]	2	0	3	5	1	
