Area	Name	Age	MarriageStatus	kidsAges	StudentD	Income	Housetype	nRooms	JobType
1	8494	45	0	[5, 10]	0	11117	3	2	1	
1	8495	20	0	[]	0	119604	1	1	1	
1	8496	65	1	[13, 12]	0	2605	1	1	1	
1	8497	23	1	[16, 10]	1	10716	3	4	1	
1	8498	53	0	[10, 8]	0	333	1	2	1	
1	8499	21	0	[6]	0	7445	3	2	1	
1	8500	22	0	[13, 9, 2]	0	98766	3	2	1	
1	8501	76	0	[15, 17, 10]	0	14333	1	2	2	
1	8502	68	1	[4]	0	13554	1	2	2	
1	8503	61	0	[15, 12]	0	14342	3	5	1	
1	8504	41	0	[16, 9]	0	3082	3	4	1	
1	8505	63	0	[1]	0	2897	3	3	1	
1	8506	36	0	[13, 10, 0, 10]	0	3249	3	2	1	
1	8507	25	0	[5, 1, 17]	3	7754	3	4	1	
1	8508	88	1	[]	0	15154	1	1	2	
1	8509	20	0	[3, 13]	1	15545	1	4	1	
1	8510	53	0	[5, 6]	0	9976	2	3	1	
1	8511	72	1	[10, 13, 5, 13]	0	13986	1	2	2	
1	8512	68	1	[11, 4]	0	118244	3	3	2	
1	8513	65	0	[11, 3, 15, 2]	0	4042	3	4	1	
1	8514	36	1	[12, 16]	0	2673	3	2	1	
1	8515	23	0	[13, 6, 1]	0	99916	2	2	1	
1	8516	40	0	[16, 15, 8, 12]	0	13712	3	3	1	
1	8517	21	0	[1]	0	11384	3	3	1	
1	8518	23	0	[]	0	11000	3	4	1	
1	8519	39	0	[13]	0	9598	3	5	1	
1	8520	24	0	[9, 6]	3	10161	1	2	0	
1	8521	20	0	[17, 8, 6, 1]	3	503	3	3	1	
1	8522	27	0	[17, 2]	0	13876	1	2	1	
1	8523	80	0	[5]	0	116824	3	2	2	
1	8524	37	0	[10]	0	10407	1	2	1	
1	8525	19	1	[16, 6, 2, 2]	0	5882	1	2	1	
1	8526	48	0	[3, 4, 7]	0	14396	1	1	1	
1	8527	29	0	[8]	0	4741	3	4	1	
1	8528	66	0	[12]	0	95744	1	2	2	
1	8529	18	1	[15, 15]	1	6075	3	4	1	
1	8530	63	0	[15, 4, 0]	0	106866	3	2	1	
1	8531	45	1	[15, 16]	0	11646	3	2	1	
1	8532	85	0	[15, 15]	2	12561	1	2	2	
1	8533	60	0	[4, 2]	0	13590	3	4	1	
1	8534	18	0	[4, 0, 17]	0	2473	3	4	1	
1	8535	50	1	[5, 12, 6]	0	14557	1	2	1	
1	8536	31	0	[2, 16, 2]	0	3085	3	3	1	
1	8537	71	1	[]	0	4214	3	5	2	
1	8538	34	0	[13, 3, 2]	0	4247	3	4	1	
1	8539	63	0	[2]	0	4481	1	2	1	
1	8540	22	0	[3]	0	5656	2	3	1	
1	8541	21	0	[]	2	27236	3	4	1	
1	8542	41	1	[15, 4, 5, 5]	0	3139	3	3	1	
1	8543	45	0	[]	0	113690	3	2	1	
1	8544	30	1	[8, 3, 14, 9]	0	5884	1	1	1	
1	8545	70	0	[3, 9, 12, 4]	0	15695	3	3	2	
1	8546	71	0	[3, 12]	0	3016	3	4	2	
1	8547	63	0	[15, 8]	0	2599	3	3	1	
1	8548	69	0	[14]	0	4899	3	4	2	
1	8549	48	0	[11, 16]	0	4422	3	5	1	
1	8550	22	0	[9, 12, 11, 15]	3	22594	3	2	0	
1	8551	24	0	[]	0	10429	3	3	1	
1	8552	56	0	[12, 7, 5, 12]	0	2563	3	3	1	
1	8553	45	1	[7, 12]	0	2467	1	2	1	
1	8554	47	0	[5, 0]	0	12463	3	2	1	
1	8555	80	0	[]	0	9500	3	4	2	
1	8556	46	0	[0, 16, 3, 16]	0	1781	3	3	1	
1	8557	34	0	[6, 9, 0, 0]	0	13480	3	4	1	
1	8558	24	0	[6, 10, 16, 3]	2	7228	3	4	1	
1	8559	62	0	[13, 16, 15, 0]	0	9184	3	3	1	
1	8560	18	0	[]	0	12059	3	5	1	
1	8561	33	1	[7]	0	14674	2	3	1	
1	8562	63	0	[]	0	2570	3	3	0	
1	8563	27	0	[12]	0	10747	1	4	1	
1	8564	55	1	[13, 15, 12, 8]	0	15318	3	3	1	
1	8565	20	0	[5]	0	112315	3	3	1	
1	8566	20	0	[11]	0	104273	3	3	1	
1	8567	84	0	[]	0	5551	3	4	2	
1	8568	64	0	[14, 8, 15]	0	2715	3	2	1	
1	8569	87	0	[0, 12, 3, 15]	0	11128	2	4	2	
1	8570	23	1	[]	0	3017	3	3	1	
1	8571	47	0	[9, 7, 2]	0	5359	1	2	1	
1	8572	44	0	[15, 12]	0	2724	3	2	1	
1	8573	46	0	[]	0	114893	3	5	1	
1	8574	36	1	[]	0	5139	3	3	1	
1	8575	42	0	[2, 5]	0	3671	3	2	1	
1	8576	44	0	[13, 13, 6, 14]	0	8217	3	2	1	
1	8577	61	0	[13]	0	11475	3	3	1	
1	8578	21	0	[6, 9, 10]	2	10855	3	5	1	
1	8579	41	0	[12, 7]	0	13619	1	4	1	
1	8580	48	0	[]	0	3233	3	5	1	
1	8581	25	0	[]	0	2370	3	5	1	
1	8582	33	0	[10, 11]	0	9208	1	1	1	
1	8583	25	1	[]	1	8051	1	2	1	
1	8584	25	0	[3, 12, 12]	2	25291	1	2	1	
1	8585	22	0	[3, 2]	0	13480	3	3	1	
1	8586	65	1	[17, 12, 15, 9]	0	3222	3	4	1	
1	8587	19	1	[17, 15, 1, 7]	1	8479	3	5	1	
1	8588	67	0	[3, 6, 1]	0	97117	3	4	2	
1	8589	33	1	[]	0	15277	3	5	1	
1	8590	20	1	[9, 6, 15, 1]	2	27034	3	4	1	
1	8591	27	0	[]	1	13325	3	2	1	
1	8592	31	0	[1, 16]	0	13119	1	2	1	
1	8593	41	1	[14, 2, 12]	0	8894	3	5	0	
1	8594	30	0	[6, 4]	0	113441	3	2	1	
1	8595	33	1	[6, 17, 8, 17]	0	9687	3	3	1	
1	8596	70	1	[2, 15]	0	13686	3	3	2	
1	8597	21	0	[5, 14, 0, 12]	0	3548	1	2	1	
1	8598	24	0	[16, 11]	1	7395	3	2	1	
1	8599	56	0	[0, 1]	0	109973	3	2	1	
1	8600	69	0	[]	0	7880	3	2	2	
1	8601	53	1	[]	0	1241	3	4	1	
1	8602	24	0	[15]	0	10151	2	3	1	
1	8603	19	0	[]	0	13308	3	3	1	
1	8604	63	0	[0, 12]	0	5706	1	2	1	
1	8605	46	0	[1, 6, 14, 11]	0	13078	1	2	1	
1	8606	19	0	[9, 17, 14]	2	19187	1	1	1	
1	8607	30	0	[11, 13]	0	12874	3	1	0	
1	8608	69	0	[6, 7, 5]	0	11418	3	3	2	
1	8609	49	0	[10, 14]	0	12646	3	3	1	
1	8610	19	0	[0, 11, 3]	1	17180	3	2	1	
1	8611	89	0	[17]	0	9332	3	4	2	
1	8612	51	0	[4, 13, 6, 9]	0	1494	3	4	0	
1	8613	73	0	[5, 9, 17]	0	15770	3	3	2	
1	8614	81	0	[12, 11]	0	2360	3	2	2	
1	8615	82	0	[]	0	2387	3	4	2	
1	8616	72	0	[15]	0	11210	3	3	2	
1	8617	60	0	[14, 2, 12]	0	7669	3	4	1	
1	8618	25	0	[10, 9, 9, 4]	1	3512	3	2	1	
1	8619	21	1	[]	1	1880	3	4	1	
1	8620	76	0	[8, 1, 4, 13]	0	11634	3	4	2	
1	8621	89	0	[12, 17, 10, 3]	0	14141	1	1	2	
1	8622	54	1	[7, 16]	0	13521	3	2	0	
1	8623	57	1	[13, 14, 13, 1]	0	14503	1	2	1	
1	8624	18	0	[2, 6, 13, 2]	0	1096	3	3	1	
1	8625	43	0	[]	0	1678	3	3	1	
1	8626	55	1	[2, 14]	0	6036	3	3	1	
1	8627	53	0	[13, 15]	0	13680	1	3	1	
1	8628	20	1	[7]	0	110557	1	2	1	
1	8629	86	1	[17, 13]	0	2669	3	3	2	
1	8630	60	0	[3, 14, 1, 12]	0	13139	3	2	1	
1	8631	30	1	[]	0	163	3	3	1	
1	8632	47	0	[7, 2, 17, 16]	0	10710	3	2	1	
1	8633	42	0	[]	0	11379	3	5	1	
1	8634	48	0	[4, 7, 3]	0	2920	1	3	1	
1	8635	18	1	[15]	0	11279	1	4	1	
1	8636	19	0	[11, 5]	1	5879	2	4	1	
1	8637	23	1	[9]	1	10462	1	2	1	
1	8638	60	1	[6, 6, 10]	0	8415	3	3	1	
1	8639	43	0	[14, 4, 11]	0	100668	3	4	1	
1	8640	78	0	[]	0	118462	3	3	2	
1	8641	52	0	[2, 17, 0]	0	10363	3	3	1	
1	8642	65	0	[1, 15, 9, 8]	0	2687	3	5	1	
1	8643	84	0	[11, 15]	0	113867	1	2	2	
1	8644	53	0	[17, 17]	0	14478	1	2	1	
1	8645	41	0	[]	0	12663	1	2	1	
1	8646	51	0	[3]	0	13060	3	3	1	
1	8647	53	1	[0, 2, 12]	0	112968	2	3	1	
1	8648	31	0	[7, 2]	0	1796	3	3	0	
1	8649	58	0	[3, 4]	0	105007	1	2	1	
1	8650	25	0	[]	0	841	1	2	1	
1	8651	38	0	[11, 5, 5]	0	9135	3	4	1	
1	8652	18	1	[2, 17]	3	14050	3	5	1	
1	8653	72	0	[11, 2, 11]	0	4601	3	3	2	
1	8654	18	0	[]	0	8667	1	2	1	
1	8655	85	1	[14, 14, 6, 8]	0	9385	1	2	2	
1	8656	45	1	[13, 5]	0	9853	3	3	1	
1	8657	21	1	[8, 15, 14]	0	101871	3	3	0	
1	8658	65	0	[]	0	102985	3	3	1	
1	8659	34	0	[0, 8, 11, 17]	0	117868	3	2	1	
1	8660	29	0	[8]	2	4558	3	2	1	
1	8661	80	1	[12, 10]	0	99705	3	3	2	
1	8662	25	0	[17, 6, 6]	2	18045	3	3	1	
1	8663	47	1	[7, 8, 7, 12]	0	2758	3	3	1	
1	8664	29	0	[6, 6, 10, 10]	0	9551	3	4	1	
1	8665	25	0	[3, 10]	0	2407	3	4	1	
1	8666	38	0	[7, 0]	0	2354	3	2	0	
1	8667	81	0	[4, 12, 0]	0	6231	3	2	2	
1	8668	40	1	[]	0	2892	3	3	0	
1	8669	24	0	[]	0	1016	3	5	1	
1	8670	18	1	[15, 1, 12, 3]	0	3071	3	4	1	
1	8671	24	0	[]	2	16855	1	2	1	
1	8672	47	0	[16]	0	118743	3	3	1	
1	8673	19	0	[15, 4, 4]	0	1763	3	3	0	
1	8674	71	1	[14]	0	612	1	2	2	
1	8675	23	0	[12, 9, 9]	3	26727	1	2	1	
1	8676	55	0	[8, 8]	0	2695	1	1	1	
1	8677	24	0	[3, 5, 12]	0	104866	3	5	1	
1	8678	27	0	[13, 7]	0	11672	1	3	1	
1	8679	18	0	[]	0	3567	1	2	1	
1	8680	21	0	[]	3	26835	3	3	1	
1	8681	22	0	[9]	3	11853	3	4	1	
1	8682	20	0	[1, 15, 14]	1	25555	3	5	1	
1	8683	53	0	[17]	0	2739	2	3	1	
1	8684	43	0	[]	0	12127	3	3	1	
1	8685	24	0	[0, 2]	3	3748	3	3	1	
1	8686	19	0	[17, 14]	0	13989	1	2	1	
1	8687	48	0	[4, 10, 8]	0	11141	3	3	1	
1	8688	19	0	[1, 13]	0	2816	3	4	0	
1	8689	40	0	[4, 8, 8]	0	3991	3	5	1	
1	8690	34	0	[3]	0	8407	3	3	1	
1	8691	22	0	[0, 8, 8, 6]	0	10212	3	4	0	
1	8692	21	1	[16, 9, 1]	1	17606	3	4	1	
1	8693	27	0	[2, 14, 0, 16]	0	3007	3	2	1	
1	8694	35	0	[17, 16, 7]	2	26963	3	3	1	
1	8695	48	0	[]	0	1043	3	3	1	
1	8696	90	1	[]	0	2758	3	5	2	
1	8697	47	0	[6]	0	4347	3	5	1	
1	8698	38	0	[2, 8, 0]	0	13432	3	5	1	
1	8699	22	0	[15, 11, 14, 6]	0	97785	1	2	1	
1	8700	19	1	[]	1	14035	1	3	1	
1	8701	43	1	[12, 10]	0	103913	3	4	1	
1	8702	57	1	[0, 0]	0	14452	3	3	1	
1	8703	22	1	[8, 1, 13, 4]	3	2188	3	4	1	
1	8704	20	1	[]	0	11445	1	1	1	
1	8705	22	0	[6]	0	9451	3	3	1	
1	8706	18	0	[]	1	22994	3	3	1	
1	8707	39	0	[11, 5, 17]	0	4715	1	2	1	
1	8708	20	0	[1, 14, 14, 16]	2	2222	3	5	0	
1	8709	19	1	[]	0	109563	3	4	1	
1	8710	20	1	[14, 11, 4, 5]	0	111783	3	3	1	
1	8711	29	0	[2, 4]	0	14515	3	3	1	
1	8712	41	1	[8]	0	13311	1	2	1	
1	8713	18	0	[3, 16, 9, 12]	0	163	3	5	1	
1	8714	19	0	[]	0	99720	3	4	0	
1	8715	86	0	[8, 7, 2, 11]	0	3153	1	4	2	
1	8716	28	0	[11, 4, 4]	1	16590	3	5	1	
1	8717	25	1	[]	0	15087	1	2	1	
1	8718	27	0	[2, 4, 4, 7]	0	14947	3	3	1	
1	8719	31	0	[17]	0	115401	3	3	1	
1	8720	59	1	[]	0	2582	3	2	1	
1	8721	70	0	[14, 5, 15]	0	96174	2	3	2	
1	8722	31	1	[]	0	8936	2	3	1	
1	8723	62	1	[1]	0	2355	2	3	1	
1	8724	67	1	[12, 2]	0	14136	1	2	2	
1	8725	68	0	[13, 15, 4]	0	13973	1	2	2	
1	8726	21	1	[]	0	1415	3	5	0	
1	8727	18	0	[]	3	8433	1	2	1	
1	8728	28	0	[16, 4, 9, 0]	0	113454	3	2	0	
1	8729	42	0	[6, 17]	0	955	3	3	1	
1	8730	64	0	[15, 1, 16, 8]	0	3223	3	2	1	
1	8731	18	0	[]	2	11155	3	5	1	
1	8732	38	1	[15, 13]	0	114650	3	3	1	
1	8733	20	0	[11]	0	13772	1	2	1	
1	8734	21	0	[9, 6, 15, 0]	2	25326	1	2	1	
1	8735	84	0	[13, 14, 9, 9]	0	13298	2	3	2	
1	8736	54	1	[6, 11]	0	7481	1	2	1	
1	8737	47	0	[8, 11, 4]	0	68	1	1	1	
1	8738	18	1	[]	0	4601	3	3	0	
1	8739	76	1	[11, 1, 13]	0	13083	1	2	2	
1	8740	54	0	[9, 16, 8, 17]	0	2439	1	2	1	
1	8741	29	1	[]	0	112205	1	2	0	
1	8742	30	0	[1, 17, 12, 0]	0	1729	3	5	1	
1	8743	81	0	[13, 0]	0	949	3	3	2	
1	8744	18	0	[6]	3	351	1	2	0	
1	8745	24	0	[17, 13]	3	3764	3	4	1	
1	8746	25	1	[]	0	13814	3	2	1	
1	8747	33	0	[14, 15, 13, 9]	0	4342	1	2	1	
1	8748	34	1	[2]	0	106633	1	2	1	
1	8749	43	1	[10, 17, 16, 6]	0	8213	3	3	1	
1	8750	66	0	[13, 12]	0	3135	2	3	2	
1	8751	44	1	[8, 10, 0]	0	13857	3	5	1	
1	8752	38	0	[]	0	2678	3	3	1	
1	8753	26	1	[2]	0	12566	1	2	1	
1	8754	88	0	[17, 9, 10]	0	14445	3	4	2	
1	8755	33	0	[12, 14, 0, 10]	0	13725	3	3	1	
1	8756	29	1	[1, 5, 1, 7]	0	14188	1	2	1	
1	8757	22	0	[15, 16, 12]	0	117910	1	2	1	
1	8758	63	0	[12, 9]	0	13705	3	3	0	
1	8759	83	0	[6, 0]	0	106616	3	4	2	
1	8760	44	1	[]	0	8979	3	3	1	
1	8761	61	0	[8, 4, 2]	0	114093	2	3	1	
1	8762	28	0	[14, 2, 5, 17]	0	13464	3	5	1	
1	8763	19	0	[9, 9]	0	3113	1	1	1	
1	8764	20	1	[7, 17]	3	18901	3	3	1	
1	8765	19	0	[]	1	6974	1	2	1	
1	8766	88	0	[12]	0	10422	3	3	2	
1	8767	63	1	[12, 12]	0	116352	1	2	1	
1	8768	19	0	[2, 8, 6]	0	11180	1	1	1	
1	8769	28	0	[]	0	2553	3	2	1	
1	8770	39	1	[7, 2, 2]	0	13542	3	4	1	
1	8771	20	1	[1]	0	4668	3	3	1	
1	8772	74	0	[14, 3]	0	14758	2	3	2	
1	8773	75	0	[15, 1, 6, 16]	0	15215	1	2	2	
1	8774	28	1	[12, 1, 10, 17]	0	109996	2	3	1	
1	8775	19	1	[]	3	8449	3	4	1	
1	8776	57	1	[]	0	107067	1	2	1	
1	8777	50	1	[5, 7, 15, 0]	0	2466	3	2	1	
1	8778	22	0	[2, 9]	1	22428	1	1	1	
1	8779	54	0	[7, 6]	0	119786	1	2	1	
1	8780	25	0	[6]	2	4648	3	5	0	
1	8781	32	0	[]	0	5628	3	2	1	
1	8782	78	0	[12, 17, 7, 8]	0	95506	3	3	2	
1	8783	44	0	[]	0	13443	3	3	1	
1	8784	35	0	[16]	0	116146	3	3	1	
1	8785	25	1	[5, 5]	1	14937	3	3	1	
1	8786	31	0	[]	0	3815	3	3	1	
1	8787	20	1	[7]	0	112972	3	4	1	
1	8788	86	0	[10, 15, 3]	0	15137	1	2	2	
1	8789	26	1	[8, 4]	0	3071	2	3	1	
1	8790	22	1	[17, 3, 17, 7]	2	763	1	3	1	
1	8791	34	0	[]	0	14378	1	2	1	
1	8792	34	1	[7, 6, 16]	0	116868	3	4	1	
1	8793	39	0	[]	0	104242	1	2	1	
1	8794	22	0	[1, 8]	0	2633	3	3	1	
1	8795	31	0	[2]	0	118345	1	2	1	
1	8796	81	0	[13, 16, 17]	0	5116	3	5	2	
1	8797	18	0	[17, 7, 16]	2	19403	3	4	1	
1	8798	49	0	[10, 3, 8, 15]	0	8195	3	2	1	
1	8799	51	0	[17, 4]	0	2839	1	4	0	
1	8800	65	0	[]	0	2925	3	3	1	
1	8801	75	0	[4, 2, 17, 1]	0	13095	1	2	2	
1	8802	28	0	[2]	0	14024	3	5	1	
1	8803	41	1	[]	0	3200	2	3	1	
1	8804	82	1	[10]	0	11645	3	3	2	
1	8805	18	0	[0]	0	3043	3	4	1	
1	8806	45	0	[5, 10, 10]	0	2919	3	3	1	
1	8807	59	0	[]	0	3041	3	5	0	
1	8808	23	0	[8, 6, 10, 3]	0	4687	3	4	1	
1	8809	20	0	[]	0	2886	3	2	1	
1	8810	21	0	[3]	0	2513	3	3	1	
1	8811	86	1	[]	0	14166	3	4	2	
1	8812	32	1	[]	0	94871	3	3	1	
1	8813	90	0	[7, 13, 2]	0	112949	3	5	2	
1	8814	44	0	[13, 2]	0	107906	3	3	1	
1	8815	27	1	[11, 11, 15, 9]	0	102351	2	3	1	
1	8816	45	1	[11, 10]	0	11980	2	3	1	
1	8817	35	0	[]	0	5527	2	3	1	
1	8818	41	1	[4]	0	2995	3	4	1	
1	8819	37	1	[10, 9, 15, 17]	0	13706	3	2	1	
1	8820	74	1	[2, 4, 13, 13]	0	4936	3	1	2	
1	8821	21	1	[10]	2	13419	3	5	0	
1	8822	34	0	[10, 14]	0	99490	3	3	1	
1	8823	32	0	[15, 4, 10]	0	9662	1	2	1	
1	8824	77	0	[12, 3, 9, 12]	0	3980	3	3	2	
1	8825	42	0	[]	0	10841	3	4	1	
1	8826	90	0	[2, 10, 11]	0	10563	3	3	2	
1	8827	21	1	[]	1	23047	3	4	1	
1	8828	34	0	[6, 8, 13]	0	5349	3	5	1	
1	8829	28	1	[1, 5, 6, 8]	0	2892	3	5	1	
1	8830	24	1	[13, 4, 7, 5]	1	13795	3	5	1	
1	8831	46	0	[6, 5]	0	10776	3	3	1	
1	8832	78	0	[]	0	8733	3	3	2	
1	8833	68	0	[15, 17]	0	9491	2	2	2	
1	8834	58	1	[12, 12, 3]	0	9034	2	3	1	
1	8835	54	1	[0, 17, 1, 7]	0	12344	3	3	1	
1	8836	64	0	[12]	0	13568	3	3	1	
1	8837	84	0	[8]	0	1409	3	3	2	
1	8838	32	0	[10, 5, 3]	0	7686	3	3	1	
1	8839	58	1	[2]	0	96695	3	5	1	
1	8840	20	0	[8, 15]	0	3188	3	4	1	
1	8841	26	0	[]	0	109761	3	2	1	
1	8842	18	1	[16, 10, 12, 13]	2	2002	1	2	1	
1	8843	59	1	[]	0	13821	1	2	1	
1	8844	42	0	[]	0	14500	3	2	1	
1	8845	25	1	[16, 7, 9, 10]	1	3560	1	2	1	
1	8846	73	0	[1, 5]	0	9528	3	3	2	
1	8847	20	1	[2, 13]	2	7835	3	2	1	
1	8848	20	0	[8]	3	19359	3	5	1	
1	8849	62	0	[13, 3, 7, 4]	0	13940	2	4	0	
1	8850	46	0	[0, 0, 11]	0	97657	3	4	1	
1	8851	22	0	[13, 13, 9]	1	5002	1	3	1	
1	8852	43	1	[2, 1]	0	2497	3	3	0	
1	8853	84	0	[14, 7]	0	2512	1	4	2	
1	8854	64	0	[]	0	3462	3	3	0	
1	8855	22	1	[5, 8]	3	5594	1	2	1	
1	8856	65	0	[11, 10, 9]	0	13345	3	3	1	
1	8857	26	1	[]	0	113110	1	2	1	
1	8858	50	1	[12, 6, 13, 7]	0	2812	3	3	1	
1	8859	89	1	[16, 0]	0	14547	1	1	2	
1	8860	77	0	[7, 5]	0	14110	3	2	2	
1	8861	35	0	[14]	0	9394	3	3	1	
1	8862	18	0	[]	2	23838	3	3	1	
1	8863	27	0	[9]	3	25807	3	5	1	
1	8864	85	0	[3, 15, 0, 2]	0	106221	1	1	2	
1	8865	24	1	[3, 10, 11]	0	118837	3	4	1	
1	8866	88	1	[]	0	3155	3	3	2	
1	8867	33	1	[]	0	2997	1	2	1	
1	8868	23	0	[]	1	23279	3	3	1	
1	8869	29	0	[3, 13, 16]	0	12124	1	2	1	
1	8870	52	0	[11, 9, 8]	0	2967	2	3	1	
1	8871	25	1	[15, 13, 3, 0]	1	11232	1	1	1	
1	8872	55	1	[7, 12]	0	105715	3	4	1	
1	8873	75	0	[7, 4, 15, 11]	0	2041	3	2	2	
1	8874	60	0	[17]	0	621	3	3	1	
1	8875	45	0	[]	0	14732	3	4	1	
1	8876	38	0	[5]	0	2635	1	2	1	
1	8877	31	0	[8, 6, 5, 14]	0	10557	1	2	1	
1	8878	51	0	[]	0	98827	3	4	1	
1	8879	80	1	[]	0	3244	3	3	2	
1	8880	28	0	[4, 4]	0	3150	3	3	1	
1	8881	32	0	[10, 12, 13, 1]	0	5746	3	3	1	
1	8882	40	0	[5, 11]	0	12277	1	2	1	
1	8883	83	0	[5, 16]	0	11885	3	5	2	
1	8884	31	1	[6, 16, 0, 7]	0	119117	3	3	1	
1	8885	20	0	[6, 16, 6, 8]	2	6051	3	5	1	
1	8886	24	0	[9, 11, 4, 9]	2	17331	1	2	1	
1	8887	77	0	[4]	0	5168	3	3	2	
1	8888	32	0	[7, 10, 1]	0	2811	3	3	1	
1	8889	46	0	[13, 10]	0	4636	3	3	0	
1	8890	21	1	[]	0	2535	3	3	1	
1	8891	58	0	[17]	0	105720	3	5	1	
1	8892	71	0	[4]	0	129	3	4	2	
1	8893	20	1	[12, 17, 3]	3	332	2	3	1	
1	8894	70	0	[11, 13, 8, 12]	0	8996	3	3	2	
1	8895	65	1	[13, 0, 13, 2]	0	109680	3	3	1	
1	8896	38	0	[]	0	3054	3	2	1	
1	8897	53	0	[7, 17, 12, 7]	0	13081	1	2	1	
1	8898	38	0	[2, 0, 14]	0	96097	3	4	1	
1	8899	21	0	[10, 17, 8, 14]	0	10140	3	3	1	
1	8900	48	0	[7]	0	98528	3	5	1	
1	8901	50	0	[13, 12, 10]	0	98640	3	3	1	
1	8902	36	0	[0, 16, 10]	0	13898	3	3	1	
1	8903	31	0	[5]	0	98203	1	2	1	
1	8904	32	0	[]	0	1685	3	3	1	
1	8905	21	0	[11, 10, 5]	1	2518	3	3	1	
1	8906	29	1	[0, 0, 9]	0	2610	3	4	1	
1	8907	23	0	[11, 17, 15]	0	15734	3	3	1	
1	8908	54	0	[5]	0	3344	1	2	1	
1	8909	74	1	[1]	0	1760	1	2	2	
1	8910	21	0	[6, 7, 3]	2	5517	2	3	1	
1	8911	32	0	[7, 5, 7]	0	117126	2	4	1	
1	8912	34	1	[]	0	14862	3	3	0	
1	8913	73	1	[6, 5, 1, 9]	0	100867	1	4	2	
1	8914	20	1	[]	0	113805	3	3	1	
1	8915	31	1	[6]	0	13993	1	4	1	
1	8916	83	1	[]	0	13229	3	5	2	
1	8917	24	0	[12]	0	14829	2	3	1	
1	8918	47	0	[11, 17]	0	3801	3	5	1	
1	8919	46	0	[]	0	13921	3	3	1	
1	8920	36	1	[16, 17, 1, 13]	0	13263	3	3	1	
1	8921	35	0	[8, 8, 11]	0	3166	3	3	0	
1	8922	25	0	[]	2	12540	1	2	1	
1	8923	40	0	[9, 14, 10, 1]	0	14661	3	4	0	
1	8924	20	0	[8]	3	19425	3	4	1	
1	8925	27	0	[7, 4, 16, 16]	0	855	3	5	1	
1	8926	56	0	[5]	0	13102	3	4	1	
1	8927	32	0	[11, 10]	0	2969	3	4	0	
1	8928	24	0	[2, 2]	3	18946	3	3	1	
1	8929	22	0	[7, 14, 12]	3	3570	1	3	1	
1	8930	24	1	[3, 8]	3	25440	3	3	1	
1	8931	60	0	[]	0	113354	3	4	1	
1	8932	49	1	[1, 0, 14, 13]	0	15798	3	2	1	
1	8933	21	1	[]	1	18435	3	5	1	
1	8934	21	1	[15, 14, 5]	1	1820	3	3	1	
1	8935	31	0	[]	0	118854	1	2	1	
1	8936	23	0	[4, 1]	2	6139	3	3	1	
1	8937	22	0	[3]	3	19370	3	2	1	
1	8938	18	0	[]	1	25551	3	3	1	
1	8939	19	0	[]	0	3515	3	2	1	
1	8940	48	0	[15, 2, 0]	0	2469	1	4	1	
1	8941	71	1	[15, 8, 9, 2]	0	12246	3	3	2	
1	8942	47	0	[]	0	15022	3	2	1	
1	8943	55	1	[11, 11, 5, 0]	0	1907	3	4	1	
1	8944	22	0	[1]	0	2631	3	3	1	
1	8945	43	1	[1, 3, 3, 3]	0	117721	3	3	1	
1	8946	21	0	[11]	0	99999	1	2	1	
1	8947	34	0	[]	0	111110	3	4	1	
1	8948	33	0	[15, 3, 14, 8]	0	2926	3	5	1	
1	8949	34	0	[0, 6, 4]	0	14621	3	5	1	
1	8950	20	0	[]	1	4581	3	3	1	
1	8951	67	0	[]	0	95338	3	4	2	
1	8952	44	1	[9, 2, 16, 10]	0	114369	2	4	1	
1	8953	19	0	[7]	0	8664	3	4	1	
1	8954	41	1	[2, 14]	0	11330	3	4	1	
1	8955	29	1	[]	0	6162	3	5	1	
1	8956	39	0	[14, 7]	0	13929	2	3	1	
1	8957	24	0	[]	1	26475	2	3	1	
1	8958	87	0	[9, 9, 13]	0	116732	3	3	2	
1	8959	35	0	[]	0	97322	3	4	1	
1	8960	82	1	[]	0	103453	3	3	2	
1	8961	39	1	[]	0	117475	3	3	1	
1	8962	81	1	[9, 4, 16]	0	13790	1	1	2	
1	8963	64	1	[9, 0, 15]	0	15057	3	2	1	
1	8964	34	0	[1, 1, 7]	0	10521	3	3	1	
1	8965	35	0	[10, 3]	0	8705	3	5	1	
1	8966	40	0	[]	0	15757	3	3	1	
1	8967	36	0	[4, 11, 11]	0	1973	1	2	1	
1	8968	63	0	[0, 10, 0, 14]	0	12673	1	2	1	
1	8969	19	0	[]	1	4332	3	3	1	
1	8970	24	1	[]	0	3247	3	5	0	
1	8971	19	0	[17, 6, 10, 0]	2	18403	1	2	1	
1	8972	66	0	[7, 8, 2]	0	7514	1	2	2	
1	8973	60	0	[]	0	12099	2	3	1	
1	8974	21	0	[15, 6]	0	13259	3	3	1	
1	8975	67	0	[]	0	102368	2	3	2	
1	8976	23	0	[17, 7, 6, 6]	0	106572	3	5	1	
1	8977	49	0	[12, 2, 12, 5]	0	215	3	3	1	
1	8978	59	0	[]	0	14505	1	2	1	
1	8979	36	1	[14]	0	7468	3	4	1	
1	8980	56	1	[11, 9, 17, 6]	0	2981	2	3	1	
1	8981	32	0	[13]	0	2970	3	4	1	
1	8982	21	0	[5, 11, 8]	3	10515	3	4	1	
1	8983	52	0	[]	0	7931	3	5	1	
1	8984	26	0	[17, 2, 1, 3]	0	11353	3	3	1	
